EG40N	Chr2L	1	23011544	23011543
EG40N	Chr2R	1	2560000	2559999
EG40N	Chr2R	2795001	8690000	5894999
EG40N	Chr2R	11295001	11490000	194999
EG40N	Chr2R	16320001	19405000	3084999
EG40N	Chr3L	1	24543557	24543556
EG40N	Chr3R	1	27905053	27905052
EG40N	ChrX	1	110000	109999
EG40N	ChrX	175001	375000	199999
EG40N	ChrX	2895001	3115000	219999
EG40N	ChrX	4530001	4865000	334999
EG40N	ChrX	5270001	5675000	404999
EG40N	ChrX	10625001	12115000	1489999
EG40N	ChrX	18760001	19390000	629999
EG40N	ChrX	20915001	21125000	209999
EG40N	ChrX	21445001	21780000	334999
EG40N	ChrX	22205001	22422827	217826
EG69N	Chr2L	1675001	1905000	229999
EG69N	Chr2L	21320001	21510000	189999
EG69N	Chr2L	22275001	22775000	499999
EG69N	Chr2R	1	1225000	1224999
EG69N	Chr2R	11295001	11490000	194999
EG69N	Chr3L	1	24543557	24543556
EG69N	Chr3R	1	7605000	7604999
EG69N	Chr3R	18710001	18955000	244999
EG69N	Chr3R	19260001	19515000	254999
EG69N	ChrX	1	105000	104999
EG69N	ChrX	2960001	3985000	1024999
EG69N	ChrX	6690001	10170000	3479999
EG69N	ChrX	11210001	11550000	339999
EG69N	ChrX	21455001	21780000	324999
EG73N	Chr2L	1675001	1915000	239999
EG73N	Chr2L	21275001	21510000	234999
EG73N	Chr2L	22080001	23011544	931543
EG73N	Chr2R	1	1585000	1584999
EG73N	Chr2R	2065001	2400000	334999
EG73N	Chr2R	11295001	11490000	194999
EG73N	Chr3L	23555001	24543557	988556
EG73N	Chr3R	1	100000	99999
EG73N	Chr3R	3770001	3965000	194999
EG73N	Chr3R	8140001	8390000	249999
EG73N	Chr3R	19260001	19515000	254999
EG73N	ChrX	1	285000	284999
EG73N	ChrX	6180001	6425000	244999
EG73N	ChrX	11335001	11550000	214999
EG73N	ChrX	21410001	21950000	539999
KM106	Chr2L	1	105000	104999
KM106	Chr2L	825001	2680000	1854999
KM106	Chr2L	3755001	4375000	619999
KM106	Chr2L	4300001	4840000	539999
KM106	Chr2L	5310001	5645000	334999
KM106	Chr2L	12780001	14170000	1389999
KM106	Chr2L	14655001	15380000	724999
KM106	Chr2L	20050001	20300000	249999
KM106	Chr2L	22175001	22505000	329999
KM106	Chr2L	22600001	23011544	411543
KM106	Chr2R	1	1035000	1034999
KM106	Chr2R	2080001	2405000	324999
KM106	Chr2R	16735001	17870000	1134999
KM106	Chr3L	1	24543557	24543556
KM106	Chr3R	1	27905053	27905052
KM106	ChrX	1	195000	194999
KM106	ChrX	9215001	9800000	584999
KM106	ChrX	21500001	21750000	249999
KM106	ChrX	21690001	21905000	214999
KM36	Chr2L	1675001	2255000	579999
KM36	Chr2L	2590001	10305000	7714999
KM36	Chr2L	13840001	22885000	9044999
KM36	Chr2R	1	640000	639999
KM36	Chr2R	990001	2675000	1684999
KM36	Chr2R	2760001	3760000	999999
KM36	Chr2R	3935001	4510000	574999
KM36	Chr2R	4560001	6460000	1899999
KM36	Chr2R	8510001	9740000	1229999
KM36	Chr2R	10225001	10785000	559999
KM36	Chr2R	14700001	16140000	1439999
KM36	Chr2R	16465001	17835000	1369999
KM36	Chr2R	18920001	19540000	619999
KM36	Chr2R	20030001	21146708	1116707
KM36	Chr3L	1	24543557	24543556
KM36	Chr3R	1	27905053	27905052
KM36	ChrX	6060001	8195000	2134999
KM36	ChrX	11280001	11715000	434999
KM36	ChrX	11870001	12105000	234999
KM36	ChrX	20085001	21780000	1694999
KM36	ChrX	21690001	22422827	732826
KM73	Chr2L	850001	2185000	1334999
KM73	Chr2L	2515001	4265000	1749999
KM73	Chr2L	4375001	5205000	829999
KM73	Chr2L	9045001	21510000	12464999
KM73	Chr2L	21515001	23011544	1496543
KM73	Chr2R	1	8225000	8224999
KM73	Chr2R	8355001	13205000	4849999
KM73	Chr2R	13175001	15785000	2609999
KM73	Chr2R	16830001	17330000	499999
KM73	Chr3L	1	760000	759999
KM73	Chr3L	3615001	6430000	2814999
KM73	Chr3L	8830001	10090000	1259999
KM73	Chr3L	10395001	11715000	1319999
KM73	Chr3L	11965001	24543557	12578556
KM73	Chr3R	1	27905053	27905052
KM73	ChrX	1	285000	284999
KM73	ChrX	21510001	21780000	269999
KM73	ChrX	21690001	21905000	214999
KM73	ChrX	22195001	22422827	227826
KM92	Chr2L	1675001	1910000	234999
KM92	Chr2L	17155001	21515000	4359999
KM92	Chr2L	21445001	23011544	1566543
KM92	Chr2R	1	21146708	21146707
KM92	Chr3L	1	24543557	24543556
KM92	Chr3R	235001	27905053	27670052
KM92	ChrX	18245001	19495000	1249999
KM92	ChrX	21440001	21780000	339999
RAL-100	Chr2L	1	21515000	21514999
RAL-100	Chr2L	21440001	23011544	1571543
RAL-100	Chr2R	1	2940000	2939999
RAL-100	Chr2R	8865001	9095000	229999
RAL-100	Chr2R	11295001	11490000	194999
RAL-100	Chr2R	20490001	20685000	194999
RAL-100	Chr3L	1	275000	274999
RAL-100	Chr3L	20005001	20425000	419999
RAL-100	Chr3L	22660001	22905000	244999
RAL-100	Chr3L	22945001	24543557	1598556
RAL-100	Chr3R	85001	300000	214999
RAL-100	Chr3R	245001	725000	479999
RAL-100	Chr3R	675001	925000	249999
RAL-100	Chr3R	6905001	7100000	194999
RAL-100	Chr3R	19260001	19515000	254999
RAL-100	Chr3R	21870001	22120000	249999
RAL-100	Chr3R	24965001	25170000	204999
RAL-100	ChrX	1	650000	649999
RAL-100	ChrX	610001	1055000	444999
RAL-100	ChrX	1160001	1395000	234999
RAL-100	ChrX	1930001	2125000	194999
RAL-100	ChrX	4615001	4925000	309999
RAL-100	ChrX	6180001	6450000	269999
RAL-100	ChrX	6875001	7365000	489999
RAL-100	ChrX	10790001	11535000	744999
RAL-100	ChrX	11480001	11795000	314999
RAL-100	ChrX	14080001	14600000	519999
RAL-100	ChrX	14700001	15055000	354999
RAL-100	ChrX	15755001	16355000	599999
RAL-100	ChrX	21370001	21750000	379999
RAL-100	ChrX	21665001	21785000	119999
RAL-100	ChrX	21710001	22060000	349999
RAL-100	ChrX	22010001	22255000	244999
RAL-100	ChrX	22200001	22422827	222826
RAL-101	Chr2L	1	21510000	21509999
RAL-101	Chr2L	21445001	23011544	1566543
RAL-101	Chr2R	1	3635000	3634999
RAL-101	Chr2R	4705001	6090000	1384999
RAL-101	Chr2R	6435001	6770000	334999
RAL-101	Chr2R	9840001	10180000	339999
RAL-101	Chr2R	10480001	11905000	1424999
RAL-101	Chr3L	20240001	20435000	194999
RAL-101	Chr3L	23350001	23755000	404999
RAL-101	Chr3L	23685001	23905000	219999
RAL-101	Chr3L	23870001	24220000	349999
RAL-101	Chr3L	24370001	24543557	173556
RAL-101	Chr3R	245001	440000	194999
